"날짜","종가","오픈","고가","저가","변동 %"
"2003년 05월 05일","146.91","146.79","146.91","146.79","0.29%"
"2003년 05월 02일","146.49","146.43","146.49","146.43","0.00%"
"2003년 05월 01일","146.49","146.43","146.49","146.43","-0.16%"
"2003년 04월 30일","146.73","146.61","146.73","146.61","-0.16%"
"2003년 04월 29일","146.97","146.67","146.97","146.67","-0.41%"
"2003년 04월 28일","147.58","147.46","147.58","147.46","-1.33%"
"2003년 04월 25일","149.57","149.45","149.57","149.45","1.44%"
"2003년 04월 24일","147.45","147.44","147.45","147.44","-0.04%"
"2003년 04월 23일","147.51","147.39","147.51","147.39","0.29%"
"2003년 04월 22일","147.09","147.03","147.09","147.03","0.78%"
"2003년 04월 21일","145.95","145.83","145.95","145.83","0.34%"
"2003년 04월 18일","145.45","145.44","145.45","145.44","-0.17%"
"2003년 04월 17일","145.70","145.58","145.70","145.58","-0.58%"
"2003년 04월 16일","146.55","146.42","146.55","146.42","-0.49%"
"2003년 04월 15일","147.27","147.15","147.27","147.15","-0.41%"
"2003년 04월 14일","147.87","147.75","147.87","147.75","-0.46%"
"2003년 04월 11일","148.55","148.54","148.55","148.54","-0.01%"
"2003년 04월 10일","148.57","148.54","148.57","148.54","-1.22%"
"2003년 04월 09일","150.41","150.29","150.41","150.29","-0.72%"
"2003년 04월 08일","151.50","151.38","151.50","151.38","-0.29%"
"2003년 04월 07일","151.94","151.91","151.94","151.91","-0.03%"
"2003년 04월 04일","151.98","151.97","151.98","151.97","0.24%"
"2003년 04월 03일","151.62","151.50","151.62","151.50","0.02%"
"2003년 04월 02일","151.59","151.50","151.59","151.50","-0.18%"
"2003년 04월 01일","151.86","151.74","151.86","151.74","0.48%"
"2003년 03월 31일","151.13","151.01","151.13","151.01","-0.64%"
"2003년 03월 28일","152.11","151.99","152.11","151.99","0.97%"
"2003년 03월 27일","150.65","150.64","150.65","150.64","0.23%"
"2003년 03월 26일","150.31","150.29","150.31","150.29","-0.47%"
"2003년 03월 25일","151.02","150.90","151.02","150.90","-0.08%"
"2003년 03월 24일","151.14","151.01","151.14","151.01","-0.16%"
"2003년 03월 21일","151.38","151.26","151.38","151.26","0.69%"
"2003년 03월 20일","150.35","150.29","150.35","150.29","-0.99%"
"2003년 03월 19일","151.86","151.74","151.86","151.74","0.34%"
"2003년 03월 18일","151.34","151.08","151.34","151.08","0.40%"
"2003년 03월 17일","150.73","150.47","150.73","150.47","0.51%"
"2003년 03월 14일","149.97","149.95","149.97","149.95","0.05%"
"2003년 03월 13일","149.89","149.87","149.89","149.87","-0.25%"
"2003년 03월 12일","150.27","150.12","150.27","150.12","1.64%"
"2003년 03월 11일","147.84","147.58","147.84","147.58","-1.39%"
"2003년 03월 10일","149.93","149.81","149.93","149.81","1.83%"
"2003년 03월 07일","147.24","147.22","147.24","147.22","0.19%"
"2003년 03월 06일","146.96","146.78","146.96","146.78","1.44%"
"2003년 03월 05일","144.87","144.86","144.87","144.86","0.39%"
"2003년 03월 04일","144.31","144.13","144.31","144.13","0.92%"
"2003년 03월 03일","142.99","142.87","142.99","142.87","-0.84%"
"2003년 02월 28일","144.20","144.20","144.20","144.20","0.85%"
"2003년 02월 27일","142.98","142.68","142.98","142.68","-0.04%"
"2003년 02월 26일","143.04","142.92","143.04","142.92","-0.46%"
"2003년 02월 25일","143.70","143.40","143.70","143.40","0.17%"
"2003년 02월 24일","143.46","143.28","143.46","143.28","-0.33%"
"2003년 02월 21일","143.94","143.64","143.94","143.64","0.17%"
"2003년 02월 20일","143.69","143.45","143.69","143.45","-0.76%"
"2003년 02월 19일","144.79","144.61","144.79","144.61","0.17%"
"2003년 02월 18일","144.55","144.25","144.55","144.25","-0.89%"
"2003년 02월 17일","145.85","145.82","145.85","145.82","1.03%"
"2003년 02월 14일","144.37","144.19","144.37","144.19","-0.66%"
"2003년 02월 13일","145.33","145.25","145.33","145.25","0.80%"
"2003년 02월 12일","144.18","144.00","144.18","144.00","-0.87%"
"2003년 02월 11일","145.45","145.21","145.45","145.21","0.66%"
"2003년 02월 10일","144.50","144.43","144.50","144.43","1.02%"
"2003년 02월 07일","143.04","142.97","143.04","142.97","1.08%"
"2003년 02월 06일","141.51","141.30","141.51","141.30","-0.23%"
"2003년 02월 05일","141.84","141.81","141.84","141.81","0.15%"
"2003년 02월 04일","141.63","141.43","141.63","141.43","-0.74%"
"2003년 02월 03일","142.69","142.57","142.69","142.57","1.46%"
"2003년 01월 31일","140.63","140.51","140.63","140.51","0.01%"
"2003년 01월 30일","140.61","140.46","140.61","140.46","-0.19%"
"2003년 01월 29일","140.88","140.63","140.88","140.63","-0.42%"
"2003년 01월 28일","141.48","141.24","141.48","141.24","0.73%"
"2003년 01월 27일","140.46","140.22","140.46","140.22","-0.26%"
"2003년 01월 24일","140.82","140.51","140.82","140.51","-0.84%"
"2003년 01월 23일","142.02","142.01","142.02","142.01","-0.21%"
"2003년 01월 22일","142.32","142.20","142.32","142.20","0.17%"
"2003년 01월 21일","142.08","141.84","142.08","141.84","0.14%"
"2003년 01월 20일","141.88","141.86","141.88","141.86","0.08%"
"2003년 01월 17일","141.77","141.76","141.77","141.76","0.38%"
"2003년 01월 16일","141.23","140.99","141.23","140.99","-0.21%"
"2003년 01월 15일","141.53","141.34","141.53","141.34","0.06%"
"2003년 01월 14일","141.45","141.30","141.45","141.30","-0.44%"
"2003년 01월 13일","142.08","141.96","142.08","141.96","-0.26%"
"2003년 01월 10일","142.45","142.21","142.45","142.21","-0.17%"
"2003년 01월 09일","142.69","142.57","142.69","142.57","-0.25%"
"2003년 01월 08일","143.05","142.81","143.05","142.81","0.08%"
"2003년 01월 07일","142.93","142.69","142.93","142.69","-0.20%"
"2003년 01월 06일","143.21","143.12","143.21","143.12","-0.97%"
"2003년 01월 03일","144.62","144.57","144.62","144.57","0.74%"
"2003년 01월 02일","143.56","143.36","143.56","143.36","0.20%"
"2002년 12월 31일","143.27","143.21","143.27","143.21","-0.93%"
"2002년 12월 30일","144.62","144.61","144.62","144.61","-0.06%"
"2002년 12월 27일","144.70","144.67","144.70","144.67","-0.18%"
"2002년 12월 26일","144.96","144.95","144.96","144.95","-0.07%"
"2002년 12월 25일","145.06","145.03","145.06","145.03","0.00%"
"2002년 12월 24일","145.06","145.03","145.06","145.03","0.10%"
"2002년 12월 23일","144.91","144.73","144.91","144.73","-0.36%"
"2002년 12월 20일","145.43","145.29","145.43","145.29","0.21%"
"2002년 12월 19일","145.13","145.05","145.13","145.05","-0.02%"
"2002년 12월 18일","145.16","145.09","145.16","145.09","0.04%"
"2002년 12월 17일","145.10","144.97","145.10","144.97","0.21%"
"2002년 12월 16일","144.79","144.73","144.79","144.73","-0.50%"
"2002년 12월 13일","145.52","145.46","145.52","145.46","-0.25%"
"2002년 12월 12일","145.88","145.82","145.88","145.82","0.00%"
"2002년 12월 11일","145.88","145.82","145.88","145.82","-0.38%"
"2002년 12월 10일","146.43","146.31","146.43","146.31","0.38%"
"2002년 12월 09일","145.88","145.69","145.88","145.69","-1.06%"
"2002년 12월 06일","147.45","147.39","147.45","147.39","-0.01%"
"2002년 12월 05일","147.46","147.39","147.46","147.39","0.34%"
"2002년 12월 04일","146.96","146.96","146.96","146.96","-0.08%"
"2002년 12월 03일","147.08","147.05","147.08","147.05","0.50%"
"2002년 12월 02일","146.35","146.23","146.35","146.23","0.71%"
"2002년 11월 29일","145.32","145.82","145.32","145.82","-0.41%"
"2002년 11월 28일","145.92","145.89","145.92","145.89","-0.14%"
"2002년 11월 27일","146.13","145.82","146.13","145.82","0.91%"
"2002년 11월 26일","144.81","144.51","144.81","144.51","-1.20%"
"2002년 11월 25일","146.57","146.36","146.57","146.36","-0.35%"
"2002년 11월 22일","147.09","146.79","147.09","146.79","0.04%"
"2002년 11월 21일","147.03","146.91","147.03","146.91","0.27%"
"2002년 11월 20일","146.64","146.91","146.64","146.91","0.06%"
"2002년 11월 19일","146.55","146.43","146.55","146.43","0.16%"
"2002년 11월 18일","146.31","146.19","146.31","146.19","-0.20%"
"2002년 11월 15일","146.61","146.43","146.61","146.43","0.77%"
"2002년 11월 14일","145.49","145.18","145.49","145.18","0.80%"
"2002년 11월 13일","144.34","144.04","144.34","144.04","-0.69%"
"2002년 11월 12일","145.34","145.22","145.34","145.22","0.83%"
"2002년 11월 11일","144.15","143.84","144.15","143.84","-0.53%"
"2002년 11월 08일","144.92","144.62","144.92","144.62","-0.84%"
"2002년 11월 07일","146.15","145.85","146.15","145.85","-1.37%"
"2002년 11월 06일","148.18","147.88","148.18","147.88","0.20%"
"2002년 11월 05일","147.88","147.15","147.88","147.15","0.21%"
"2002년 11월 04일","147.57","147.51","147.57","147.51","-0.29%"
"2002년 11월 01일","148.00","147.91","148.00","147.91","0.08%"
"2002년 10월 31일","147.88","147.76","147.88","147.76","-0.69%"
"2002년 10월 30일","148.90","148.72","148.90","148.72","1.27%"
"2002년 10월 29일","147.03","146.43","147.03","146.43","-0.94%"
"2002년 10월 28일","148.42","147.81","148.42","147.81","0.16%"
"2002년 10월 25일","148.19","147.59","148.19","147.59","-0.03%"
"2002년 10월 24일","148.23","147.63","148.23","147.63","-0.38%"
"2002년 10월 23일","148.79","148.61","148.79","148.61","-0.88%"
"2002년 10월 22일","150.11","149.93","150.11","149.93","0.60%"
"2002년 10월 21일","149.21","148.61","149.21","148.61","-1.28%"
"2002년 10월 18일","151.15","151.03","151.15","151.03","0.41%"
"2002년 10월 17일","150.54","150.30","150.54","150.30","0.33%"
"2002년 10월 16일","150.05","149.44","150.05","149.44","-1.04%"
"2002년 10월 15일","151.63","151.03","151.63","151.03","0.08%"
"2002년 10월 14일","151.51","150.91","151.51","150.91","-0.55%"
"2002년 10월 11일","152.35","152.23","152.35","152.23","0.65%"
"2002년 10월 10일","151.36","150.76","151.36","150.76","0.63%"
"2002년 10월 09일","150.41","150.29","150.41","150.29","0.23%"
"2002년 10월 08일","150.06","149.46","150.06","149.46","0.52%"
"2002년 10월 07일","149.29","148.68","149.29","148.68","0.67%"
"2002년 10월 04일","148.29","147.68","148.29","147.68","0.17%"
"2002년 10월 03일","148.04","147.44","148.04","147.44","0.00%"
"2002년 10월 02일","148.04","147.44","148.04","147.44","0.24%"
"2002년 10월 01일","147.69","147.09","147.69","147.09","-0.02%"
"2002년 09월 30일","147.72","147.11","147.72","147.11","-0.01%"
"2002년 09월 27일","147.74","147.14","147.74","147.14","-0.06%"
"2002년 09월 26일","147.83","147.23","147.83","147.23","-0.11%"
"2002년 09월 25일","148.00","147.40","148.00","147.40","0.53%"
"2002년 09월 24일","147.22","146.61","147.22","146.61","-0.45%"
"2002년 09월 23일","147.88","147.76","147.88","147.76","1.57%"
"2002년 09월 20일","145.59","144.98","145.59","144.98","0.00%"
"2002년 09월 19일","145.59","144.98","145.59","144.98","-0.25%"
"2002년 09월 18일","145.95","145.34","145.95","145.34","-0.46%"
"2002년 09월 17일","146.62","146.02","146.62","146.02","-0.12%"
"2002년 09월 16일","146.80","146.19","146.80","146.19","0.08%"
"2002년 09월 13일","146.68","146.55","146.68","146.55","1.47%"
"2002년 09월 12일","144.55","143.94","144.55","143.94","-0.09%"
"2002년 09월 11일","144.68","144.07","144.68","144.07","-0.45%"
"2002년 09월 10일","145.34","145.22","145.34","145.22","0.94%"
"2002년 09월 09일","143.99","143.39","143.99","143.39","-0.44%"
"2002년 09월 06일","144.62","144.50","144.62","144.50","0.91%"
"2002년 09월 05일","143.31","142.71","143.31","142.71","-0.33%"
"2002년 09월 04일","143.78","143.18","143.78","143.18","-0.46%"
"2002년 09월 03일","144.44","143.83","144.44","143.83","-0.14%"
"2002년 09월 02일","144.64","144.04","144.64","144.04","0.02%"
"2002년 08월 30일","144.61","144.00","144.61","144.00","-0.43%"
"2002년 08월 29일","145.23","144.62","145.23","144.62","0.00%"
"2002년 08월 28일","145.23","144.62","145.23","144.62","0.60%"
"2002년 08월 27일","144.36","143.75","144.36","143.75","-0.46%"
"2002년 08월 26일","145.02","144.42","145.02","144.42","-0.06%"
"2002년 08월 23일","145.11","144.99","145.11","144.99","1.04%"
"2002년 08월 22일","143.62","143.02","143.62","143.02","0.14%"
"2002년 08월 21일","143.42","142.81","143.42","142.81","-0.25%"
"2002년 08월 20일","143.78","143.17","143.78","143.17","0.07%"
"2002년 08월 19일","143.68","143.08","143.68","143.08","0.45%"
"2002년 08월 16일","143.04","142.43","143.04","142.43","0.25%"
"2002년 08월 15일","142.69","142.08","142.69","142.08","-0.03%"
"2002년 08월 14일","142.73","142.12","142.73","142.12","-1.11%"
"2002년 08월 13일","144.33","143.73","144.33","143.73","-0.24%"
"2002년 08월 12일","144.68","144.38","144.68","144.38","-0.09%"
"2002년 08월 09일","144.81","144.20","144.81","144.20","-0.26%"
"2002년 08월 08일","145.19","144.59","145.19","144.59","-0.27%"
"2002년 08월 07일","145.59","145.47","145.59","145.47","-0.82%"
"2002년 08월 06일","146.80","146.68","146.80","146.68","1.89%"
"2002년 08월 05일","144.08","143.48","144.08","143.48","1.12%"
"2002년 08월 02일","142.48","141.88","142.48","141.88","0.13%"
"2002년 08월 01일","142.30","141.70","142.30","141.70","-0.02%"
"2002년 07월 31일","142.33","141.72","142.33","141.72","-0.43%"
"2002년 07월 30일","142.95","142.34","142.95","142.34","-0.58%"
"2002년 07월 29일","143.78","143.17","143.78","143.17","0.81%"
"2002년 07월 26일","142.62","142.01","142.62","142.01","0.81%"
"2002년 07월 25일","141.48","141.36","141.48","141.36","0.50%"
"2002년 07월 24일","140.77","140.16","140.77","140.16","0.18%"
"2002년 07월 23일","140.52","139.92","140.52","139.92","0.64%"
"2002년 07월 22일","139.62","139.01","139.62","139.01","-0.43%"
"2002년 07월 19일","140.22","139.62","140.22","139.62","-0.36%"
"2002년 07월 18일","140.73","140.13","140.73","140.13","0.26%"
"2002년 07월 17일","140.37","139.76","140.37","139.76","0.00%"
"2002년 07월 16일","140.37","139.76","140.37","139.76","-0.41%"
"2002년 07월 15일","140.95","140.34","140.95","140.34","-0.53%"
"2002년 07월 12일","141.70","141.09","141.70","141.09","0.28%"
"2002년 07월 11일","141.30","140.69","141.30","140.69","0.01%"
"2002년 07월 10일","141.29","140.69","141.29","140.69","-0.24%"
"2002년 07월 09일","141.63","141.02","141.63","141.02","-1.50%"
"2002년 07월 08일","143.78","143.17","143.78","143.17","-0.41%"
"2002년 07월 05일","144.37","143.77","144.37","143.77","-0.47%"
"2002년 07월 04일","145.05","145.05","145.05","145.05","0.23%"
"2002년 07월 03일","144.72","144.11","144.72","144.11","0.17%"
"2002년 07월 02일","144.47","143.87","144.47","143.87","-0.45%"
"2002년 07월 01일","145.13","145.12","145.13","145.12","-0.14%"
"2002년 06월 28일","145.34","145.10","145.34","145.10","0.85%"
"2002년 06월 27일","144.12","143.52","144.12","143.52","-0.84%"
"2002년 06월 26일","145.34","145.22","145.34","145.22","-0.83%"
"2002년 06월 25일","146.55","146.43","146.55","146.43","0.25%"
"2002년 06월 24일","146.19","146.07","146.19","146.07","0.05%"
"2002년 06월 21일","146.11","145.51","146.11","145.51","-0.44%"
"2002년 06월 20일","146.76","146.16","146.76","146.16","-0.45%"
"2002년 06월 19일","147.43","146.82","147.43","146.82","-0.30%"
"2002년 06월 18일","147.87","147.27","147.87","147.27","-0.57%"
"2002년 06월 17일","148.72","148.60","148.72","148.60","0.40%"
"2002년 06월 14일","148.13","147.53","148.13","147.53","0.20%"
"2002년 06월 13일","147.83","147.23","147.83","147.23","0.00%"
"2002년 06월 12일","147.83","147.23","147.83","147.23","0.66%"
"2002년 06월 11일","146.86","146.25","146.86","146.25","-1.17%"
"2002년 06월 10일","148.60","148.48","148.60","148.48","0.16%"
"2002년 06월 07일","148.36","148.24","148.36","148.24","0.24%"
"2002년 06월 06일","148.00","147.40","148.00","147.40","0.91%"
"2002년 06월 05일","146.67","146.07","146.67","146.07","0.32%"
"2002년 06월 04일","146.20","145.60","146.20","145.60","-0.35%"
"2002년 06월 03일","146.71","146.11","146.71","146.11","-0.01%"
"2002년 05월 31일","146.72","146.11","146.72","146.11","-0.26%"
"2002년 05월 30일","147.10","146.50","147.10","146.50","-0.55%"
"2002년 05월 29일","147.92","147.32","147.92","147.32","-0.26%"
"2002년 05월 28일","148.31","147.71","148.31","147.71","0.30%"
"2002년 05월 27일","147.86","147.25","147.86","147.25","-0.76%"
"2002년 05월 24일","148.99","148.39","148.99","148.39","-0.23%"
"2002년 05월 23일","149.34","148.74","149.34","148.74","-0.09%"
"2002년 05월 22일","149.47","148.87","149.47","148.87","-0.60%"
"2002년 05월 21일","150.37","149.77","150.37","149.77","-0.32%"
"2002년 05월 20일","150.85","150.25","150.85","150.25","-0.64%"
"2002년 05월 17일","151.82","151.22","151.82","151.22","-0.65%"
"2002년 05월 16일","152.81","152.21","152.81","152.21","-0.60%"
"2002년 05월 15일","153.74","153.14","153.74","153.14","-0.14%"
"2002년 05월 14일","153.96","153.35","153.96","153.35","-0.68%"
"2002년 05월 13일","155.01","154.41","155.01","154.41","0.63%"
"2002년 05월 10일","154.04","153.44","154.04","153.44","-0.19%"
"2002년 05월 09일","154.33","153.72","154.33","153.72","-0.23%"
"2002년 05월 08일","154.68","154.08","154.68","154.08","0.46%"
"2002년 05월 07일","153.97","153.37","153.97","153.37","-0.14%"
"2002년 05월 06일","154.18","153.57","154.18","153.57","-0.22%"
"2002년 05월 03일","154.52","153.91","154.52","153.91","-0.31%"
"2002년 05월 02일","155.00","154.40","155.00","154.40","-0.47%"
"2002년 05월 01일","155.73","155.12","155.73","155.12","0.00%"
"2002년 04월 30일","155.73","155.12","155.73","155.12","0.03%"
"2002년 04월 29일","155.68","155.08","155.68","155.08","-0.31%"
"2002년 04월 26일","156.16","155.56","156.16","155.56","0.00%"
"2002년 04월 25일","156.16","155.56","156.16","155.56","-0.72%"
"2002년 04월 24일","157.30","156.69","157.30","156.69","0.06%"
"2002년 04월 23일","157.21","156.61","157.21","156.61","-0.20%"
"2002년 04월 22일","157.52","156.91","157.52","156.91","-0.25%"
"2002년 04월 19일","157.92","157.32","157.92","157.32","-0.08%"
"2002년 04월 18일","158.05","157.44","158.05","157.44","-0.42%"
"2002년 04월 17일","158.71","158.11","158.71","158.11","-0.53%"
"2002년 04월 16일","159.55","158.94","159.55","158.94","-0.18%"
"2002년 04월 15일","159.83","159.22","159.83","159.22","-0.31%"
"2002년 04월 12일","160.32","159.72","160.32","159.72","0.15%"
"2002년 04월 11일","160.08","159.47","160.08","159.47","0.06%"
"2002년 04월 10일","159.98","159.38","159.98","159.38","-0.04%"
"2002년 04월 09일","160.04","159.43","160.04","159.43","0.11%"
"2002년 04월 08일","159.86","159.26","159.86","159.26","-0.17%"
"2002년 04월 05일","160.14","159.54","160.14","159.54","0.00%"
"2002년 04월 04일","160.14","159.54","160.14","159.54","0.11%"
"2002년 04월 03일","159.96","159.35","159.96","159.35","0.00%"
"2002년 04월 02일","159.96","159.35","159.96","159.35","0.12%"
"2002년 04월 01일","159.77","159.17","159.77","159.17","0.12%"
"2002년 03월 29일","159.58","158.97","159.58","158.97","-0.08%"
"2002년 03월 28일","159.71","159.11","159.71","159.11","-0.01%"
"2002년 03월 27일","159.72","159.11","159.72","159.11","-0.17%"
"2002년 03월 26일","160.00","159.39","160.00","159.39","-0.17%"
"2002년 03월 25일","160.27","159.66","160.27","159.66","0.24%"
"2002년 03월 22일","159.89","159.28","159.89","159.28","0.13%"
"2002년 03월 21일","159.69","159.09","159.69","159.09","0.08%"
"2002년 03월 20일","159.57","158.96","159.57","158.96","-0.05%"
"2002년 03월 19일","159.65","159.05","159.65","159.05","0.08%"
"2002년 03월 18일","159.53","158.93","159.53","158.93","0.21%"
"2002년 03월 15일","159.20","158.60","159.20","158.60","0.05%"
"2002년 03월 14일","159.12","158.52","159.12","158.52","0.12%"
"2002년 03월 13일","158.93","158.33","158.93","158.33","0.14%"
"2002년 03월 12일","158.70","158.09","158.70","158.09","0.12%"
"2002년 03월 11일","158.51","157.91","158.51","157.91","0.21%"
"2002년 03월 08일","158.18","157.58","158.18","157.58","-0.02%"
"2002년 03월 07일","158.21","157.60","158.21","157.60","-0.14%"
"2002년 03월 06일","158.43","157.83","158.43","157.83","-0.01%"
"2002년 03월 05일","158.45","157.84","158.45","157.84","-0.13%"
"2002년 03월 04일","158.66","158.06","158.66","158.06","-0.43%"
"2002년 03월 01일","159.34","158.74","159.34","158.74","0.00%"
"2002년 02월 28일","159.34","158.74","159.34","158.74","-0.26%"
"2002년 02월 27일","159.76","159.16","159.76","159.16","0.14%"
"2002년 02월 26일","159.53","158.93","159.53","158.93","0.11%"
"2002년 02월 25일","159.35","158.75","159.35","158.75","0.14%"
"2002년 02월 22일","159.13","158.52","159.13","158.52","0.25%"
"2002년 02월 21일","158.74","158.13","158.74","158.13","-0.09%"
"2002년 02월 20일","158.88","158.27","158.88","158.27","-0.07%"
"2002년 02월 19일","158.99","158.39","158.99","158.39","0.33%"
"2002년 02월 18일","158.47","157.86","158.47","157.86","0.11%"
"2002년 02월 15일","158.30","157.69","158.30","157.69","-0.08%"
"2002년 02월 14일","158.42","157.81","158.42","157.81","-0.30%"
"2002년 02월 13일","158.90","158.30","158.90","158.30","0.00%"
"2002년 02월 12일","158.90","158.30","158.90","158.30","0.00%"
"2002년 02월 11일","158.90","158.30","158.90","158.30","0.00%"
"2002년 02월 08일","158.90","158.30","158.90","158.30","0.15%"
"2002년 02월 07일","158.66","158.06","158.66","158.06","0.11%"
"2002년 02월 06일","158.48","157.88","158.48","157.88","-0.01%"
"2002년 02월 05일","158.50","157.89","158.50","157.89","-0.08%"
"2002년 02월 04일","158.62","158.01","158.62","158.01","0.02%"
"2002년 02월 01일","158.59","157.99","158.59","157.99","0.24%"
"2002년 01월 31일","158.21","157.60","158.21","157.60","0.26%"
"2002년 01월 30일","157.80","157.19","157.80","157.19","-0.20%"
"2002년 01월 29일","158.11","157.50","158.11","157.50","-0.58%"
"2002년 01월 28일","159.04","158.43","159.04","158.43","-0.48%"
"2002년 01월 25일","159.80","159.20","159.80","159.20","-0.22%"
"2002년 01월 24일","160.15","159.54","160.15","159.54","-0.42%"
"2002년 01월 23일","160.82","160.76","160.82","160.76","1.19%"
"2002년 01월 22일","158.93","158.32","158.93","158.32","0.00%"
"2002년 01월 21일","158.93","158.32","158.93","158.32","-0.01%"
"2002년 01월 18일","158.94","158.34","158.94","158.34","0.25%"
"2002년 01월 17일","158.55","157.95","158.55","157.95","0.11%"
"2002년 01월 16일","158.37","157.77","158.37","157.77","-0.08%"
"2002년 01월 15일","158.50","157.90","158.50","157.90","0.35%"
"2002년 01월 14일","157.95","157.35","157.95","157.35","-0.24%"
"2002년 01월 11일","158.33","157.73","158.33","157.73","0.24%"
"2002년 01월 10일","157.95","157.35","157.95","157.35","0.03%"
"2002년 01월 09일","157.90","157.30","157.90","157.30","0.18%"
"2002년 01월 08일","157.61","157.01","157.61","157.01","0.66%"
"2002년 01월 07일","156.58","155.98","156.58","155.98","-0.65%"
"2002년 01월 04일","157.61","157.07","157.61","157.07","-0.25%"
"2002년 01월 03일","158.00","157.40","158.00","157.40","-0.36%"
"2002년 01월 02일","158.57","157.96","158.57","157.96","-0.08%"
"2001년 12월 31일","158.70","158.64","158.70","158.64","-0.34%"
"2001년 12월 28일","159.24","158.64","159.24","158.64","-0.46%"
"2001년 12월 27일","159.98","159.38","159.98","159.38","0.84%"
"2001년 12월 26일","158.64","158.04","158.64","158.04","0.76%"
"2001년 12월 25일","157.45","156.85","157.45","156.85","-0.01%"
"2001년 12월 24일","157.46","156.85","157.46","156.85","-0.05%"
"2001년 12월 21일","157.54","156.93","157.54","156.93","0.67%"
"2001년 12월 20일","156.49","155.89","156.49","155.89","0.62%"
"2001년 12월 19일","155.52","154.92","155.52","154.92","0.03%"
"2001년 12월 18일","155.48","154.88","155.48","154.88","-0.12%"
"2001년 12월 17일","155.67","155.07","155.67","155.07","0.59%"
"2001년 12월 14일","154.76","154.15","154.76","154.15","0.89%"
"2001년 12월 13일","153.39","152.79","153.39","152.79","0.01%"
"2001년 12월 12일","153.37","152.76","153.37","152.76","-0.31%"
"2001년 12월 11일","153.84","153.24","153.84","153.24","-0.34%"
"2001년 12월 10일","154.36","153.75","154.36","153.75","0.68%"
"2001년 12월 07일","153.31","152.71","153.31","152.71","-0.03%"
"2001년 12월 06일","153.36","152.76","153.36","152.76","0.27%"
"2001년 12월 05일","152.94","152.33","152.94","152.33","-0.25%"
"2001년 12월 04일","153.33","152.72","153.33","152.72","-0.31%"
"2001년 12월 03일","153.80","153.20","153.80","153.20","0.40%"
"2001년 11월 30일","153.19","152.59","153.19","152.59","0.32%"
"2001년 11월 29일","152.70","152.10","152.70","152.10","-0.24%"
"2001년 11월 28일","153.07","152.47","153.07","152.47","0.55%"
"2001년 11월 27일","152.23","151.62","152.23","151.62","0.24%"
"2001년 11월 26일","151.87","151.26","151.87","151.26","-0.63%"
"2001년 11월 23일","152.83","152.23","152.83","152.23","-0.98%"
"2001년 11월 22일","154.35","154.32","154.35","154.32","0.20%"
"2001년 11월 21일","154.04","153.44","154.04","153.44","-0.24%"
"2001년 11월 20일","154.41","153.80","154.41","153.80","-0.07%"
"2001년 11월 19일","154.52","153.92","154.52","153.92","0.08%"
"2001년 11월 16일","154.40","153.80","154.40","153.80","0.00%"
"2001년 11월 15일","154.40","153.80","154.40","153.80","-0.08%"
"2001년 11월 14일","154.53","153.93","154.53","153.93","-0.32%"
"2001년 11월 13일","155.02","154.41","155.02","154.41","0.40%"
"2001년 11월 12일","154.41","153.81","154.41","153.81","0.00%"
"2001년 11월 09일","154.41","153.81","154.41","153.81","-0.16%"
"2001년 11월 08일","154.65","154.05","154.65","154.05","-0.55%"
"2001년 11월 07일","155.50","154.89","155.50","154.89","-0.23%"
"2001년 11월 06일","155.86","155.26","155.86","155.26","-0.08%"
"2001년 11월 05일","155.98","155.37","155.98","155.37","0.00%"
"2001년 11월 02일","155.98","155.37","155.98","155.37","0.00%"
"2001년 11월 01일","155.98","155.37","155.98","155.37","0.00%"
"2001년 10월 31일","155.98","155.37","155.98","155.37","-0.15%"
"2001년 10월 30일","156.22","155.62","156.22","155.62","0.12%"
"2001년 10월 29일","156.03","155.73","156.03","155.73","-0.24%"
"2001년 10월 26일","156.40","156.10","156.40","156.10","0.08%"
"2001년 10월 25일","156.28","155.98","156.28","155.98","0.00%"
"2001년 10월 24일","156.28","155.98","156.28","155.98","-0.62%"
"2001년 10월 23일","157.25","156.94","157.25","156.94","0.08%"
"2001년 10월 22일","157.12","156.82","157.12","156.82","0.07%"
"2001년 10월 19일","157.01","156.70","157.01","156.70","0.39%"
"2001년 10월 18일","156.40","156.10","156.40","156.10","-0.23%"
"2001년 10월 17일","156.76","156.46","156.76","156.46","-0.01%"
"2001년 10월 16일","156.77","156.46","156.77","156.46","0.43%"
"2001년 10월 15일","156.10","155.50","156.10","155.50","-0.16%"
"2001년 10월 12일","156.35","155.74","156.35","155.74","-0.23%"
"2001년 10월 11일","156.71","156.10","156.71","156.10","-0.46%"
"2001년 10월 10일","157.43","156.82","157.43","156.82","0.08%"
"2001년 10월 09일","157.31","156.70","157.31","156.70","-0.23%"
"2001년 10월 08일","157.67","157.07","157.67","157.07","-0.15%"
"2001년 10월 05일","157.91","157.31","157.91","157.31","-0.08%"
"2001년 10월 04일","158.03","157.43","158.03","157.43","0.30%"
"2001년 10월 03일","157.55","156.94","157.55","156.94","0.00%"
"2001년 10월 02일","157.55","156.94","157.55","156.94","0.00%"
"2001년 10월 01일","157.55","156.94","157.55","156.94","0.00%"
"2001년 09월 28일","157.55","156.94","157.55","156.94","0.15%"
"2001년 09월 27일","157.31","156.70","157.31","156.70","0.16%"
"2001년 09월 26일","157.06","156.46","157.06","156.46","-0.23%"
